,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
625,Comedy Central,ENTERTAINMENT,3.9,22378.0,19000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 8 2018,11.45.0,4.4 and up
626,Tubi TV - Free Movies & TV,ENTERTAINMENT,4.3,296829.0,11000.0K,10000000.0,Free,0.0,Teen,Entertainment,July 15 2018,2.13.5,4.1 and up
627,CBS - Full Episodes & Live TV,ENTERTAINMENT,3.8,92058.0,12000.0K,10000000.0,Free,0.0,Teen,Entertainment,July 20 2018,4.8.6,4.1 and up
628,Nick,ENTERTAINMENT,4.2,123279.0,25000.0K,10000000.0,Free,0.0,Everyone 10,Entertainment;Music & Video,January 24 2018,2.0.8,4.4 and up
629,The CW,ENTERTAINMENT,4.4,288150.0,21000.0K,5000000.0,Free,0.0,Teen,Entertainment,July 23 2018,2.17,4.4 and up
630,CW Seed,ENTERTAINMENT,4.5,16372.0,13000.0K,500000.0,Free,0.0,Teen,Entertainment,July 18 2018,1.16,4.4 and up
631,The NBC App - Watch Live TV and Full Episodes,ENTERTAINMENT,4.1,58028.0,17000.0K,5000000.0,Free,0.0,Teen,Entertainment,July 5 2018,4.18.1,4.1 and up
632,HISTORY: Watch TV Show Full Episodes & Specials,ENTERTAINMENT,4.1,33387.0,20000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 16 2018,3.1.4,4.4 and up
633,WWE,ENTERTAINMENT,4.5,736864.0,20000.0K,10000000.0,Free,0.0,Teen,Entertainment,January 19 2018,3.17.2,4.1 and up
634,A&E - Watch Full Episodes of TV Shows,ENTERTAINMENT,4.0,29706.0,19000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 16 2018,3.1.4,4.4 and up
635,VH1,ENTERTAINMENT,4.1,27424.0,17000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 8 2018,11.45.0,4.4 and up
636,Universal Kids,ENTERTAINMENT,3.6,1968.0,21000.0K,500000.0,Free,0.0,Everyone,Entertainment;Music & Video,May 24 2018,3.3.1.41,4.4 and up
637,MTV,ENTERTAINMENT,3.8,35279.0,15000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 8 2018,11.45.0,4.4 and up
638,Lifetime - Watch Full Episodes & Original Movies,ENTERTAINMENT,4.0,35931.0,19000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 16 2018,3.1.4,4.4 and up
639,BET NOW - Watch Shows,ENTERTAINMENT,4.2,14807.0,19000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 8 2018,11.45.0,4.4 and up
640,LEGO® TV,ENTERTAINMENT,3.7,17247.0,7200.0K,1000000.0,Free,0.0,Everyone 10,Entertainment;Music & Video,August 4 2018,4.0.2,5.0 and up
641,HBO GO: Stream with TV Package,ENTERTAINMENT,3.8,87723.0,32000.0K,10000000.0,Free,0.0,Teen,Entertainment,July 19 2018,16.0.0.437,4.1 and up
642,FOX,ENTERTAINMENT,3.7,197774.0,44000.0K,10000000.0,Free,0.0,Mature 17,Entertainment,June 25 2018,6.6.1,4.4 and up
643,Telemundo Now,ENTERTAINMENT,3.9,8674.0,19000.0K,1000000.0,Free,0.0,Teen,Entertainment,May 25 2018,3.3.1.42,4.4 and up
644,Tubi TV - Free Movies & TV,ENTERTAINMENT,4.3,296771.0,11000.0K,10000000.0,Free,0.0,Teen,Entertainment,July 15 2018,2.13.5,4.1 and up
645,Nick,ENTERTAINMENT,4.2,123279.0,25000.0K,10000000.0,Free,0.0,Everyone 10,Entertainment;Music & Video,January 24 2018,2.0.8,4.4 and up
646,Movies by Flixster with Rotten Tomatoes,ENTERTAINMENT,4.5,653008.0,16000.0K,10000000.0,Free,0.0,Everyone,Entertainment,June 20 2018,9.1.4,4.4 and up
647,HISTORY: Watch TV Show Full Episodes & Specials,ENTERTAINMENT,4.1,33387.0,20000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 16 2018,3.1.4,4.4 and up
648,The CW,ENTERTAINMENT,4.4,288150.0,21000.0K,5000000.0,Free,0.0,Teen,Entertainment,July 23 2018,2.17,4.4 and up
649,Redbox,ENTERTAINMENT,4.1,115033.0,30000.0K,10000000.0,Free,0.0,Everyone,Entertainment,July 2 2018,7.5.0,5.0 and up
650,Tribeca Shortlist - Handpicked Movies,ENTERTAINMENT,3.9,801.0,57000.0K,100000.0,Free,0.0,Teen,Entertainment,March 21 2018,4.003.1,4.3 and up
651,A&E - Watch Full Episodes of TV Shows,ENTERTAINMENT,4.0,29706.0,19000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 16 2018,3.1.4,4.4 and up
652,VH1,ENTERTAINMENT,4.1,27424.0,17000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 8 2018,11.45.0,4.4 and up
653,MTV,ENTERTAINMENT,3.8,35279.0,15000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 8 2018,11.45.0,4.4 and up
654,Lifetime - Watch Full Episodes & Original Movies,ENTERTAINMENT,4.0,35931.0,19000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 16 2018,3.1.4,4.4 and up
655,Comedy Central,ENTERTAINMENT,3.9,22378.0,19000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 8 2018,11.45.0,4.4 and up
656,BET NOW - Watch Shows,ENTERTAINMENT,4.2,14807.0,19000.0K,1000000.0,Free,0.0,Teen,Entertainment,July 8 2018,11.45.0,4.4 and up
657,FOX,ENTERTAINMENT,3.7,197774.0,44000.0K,10000000.0,Free,0.0,Mature 17,Entertainment,June 25 2018,6.6.1,4.4 and up
658,Telemundo Now,ENTERTAINMENT,3.9,8674.0,19000.0K,1000000.0,Free,0.0,Teen,Entertainment,May 25 2018,3.3.1.42,4.4 and up
659,Nick Jr. - Shows & Games,ENTERTAINMENT,4.2,8968.0,35000.0K,1000000.0,Free,0.0,Everyone,Entertainment;Music & Video,January 23 2018,1.0.20,4.4 and up
660,Sticker Market: Emoji keyboard,ENTERTAINMENT,4.3,303.0,44000.0K,10000.0,Free,0.0,Teen,Entertainment,December 14 2017,1.2.3,4.2 and up
661,Laugh Out Loud by Kevin Hart,ENTERTAINMENT,4.3,1856.0,20000.0K,100000.0,Free,0.0,Teen,Entertainment,August 1 2018,1.6.1,6.0 and up
662,ColorFul - Adult Coloring Book,ENTERTAINMENT,4.6,50725.0,19000.0K,5000000.0,Free,0.0,Everyone,Entertainment,May 25 2018,1.0.64,4.0.3 and up
663,Nick,ENTERTAINMENT,4.2,123279.0,25000.0K,10000000.0,Free,0.0,Everyone 10,Entertainment;Music & Video,January 24 2018,2.0.8,4.4 and up
664,Hamilton — The Official App,ENTERTAINMENT,4.5,1575.0,43000.0K,100000.0,Free,0.0,Everyone,Entertainment,July 13 2018,2.3.2,5.0 and up
665,Funny Quotes Free,ENTERTAINMENT,4.2,23666.0,3600.0K,1000000.0,Free,0.0,Teen,Entertainment,May 4 2018,8.1,4.0 and up
666,LOL Pics (Funny Pictures),ENTERTAINMENT,4.4,67554.0,7700.0K,1000000.0,Free,0.0,Teen,Entertainment,September 15 2015,4.0,2.3.3 and up
667,Meme Creator,ENTERTAINMENT,4.2,38769.0,44000.0K,1000000.0,Free,0.0,Mature 17,Entertainment,September 22 2015,7.2.3,2.3 and up
668,Imgur: Find funny GIFs memes & watch viral videos,ENTERTAINMENT,4.3,160164.0,12000.0K,10000000.0,Free,0.0,Teen,Entertainment,August 1 2018,4.2.0.8447,5.0 and up
669,Meme Generator,ENTERTAINMENT,4.6,3771.0,53000.0K,100000.0,Paid,2.99,Mature 17,Entertainment,August 3 2018,4.426,4.1 and up
670,SketchBook - draw and paint,ENTERTAINMENT,4.3,256664.0,77000.0K,10000000.0,Free,0.0,Everyone,Entertainment,May 4 2018,4.1.7,4.0.3 and up
671,All Events in City,EVENTS,4.0,3782.0,9500.0K,100000.0,Free,0.0,Everyone,Events,June 12 2018,8.4,4.0.3 and up
672,Reminder,EVENTS,4.5,7074.0,6300.0K,500000.0,Free,0.0,Everyone,Events,June 25 2018,1.57,4.1 and up
673,Birdays - Birthday reminder,EVENTS,4.5,2153.0,5900.0K,50000.0,Free,0.0,Everyone,Events,December 14 2017,1.5.0,4.1 and up
674,Fever,EVENTS,4.0,20611.0,12000.0K,1000000.0,Free,0.0,Teen,Events,July 18 2018,4.3.6,4.1 and up
675,DroidAdmin for Android - Advice,EVENTS,4.2,811.0,2800.0K,10000.0,Free,0.0,Everyone,Events,May 29 2018,3.8,4.0 and up
676,SeatGeek – Tickets to Sports Concerts Broadway,EVENTS,4.4,15558.0,26000.0K,1000000.0,Free,0.0,Everyone,Events,August 3 2018,2018.07.31229,5.0 and up
677,my4D,EVENTS,4.6,573.0,8700.0K,100000.0,Free,0.0,Everyone,Events,July 12 2018,1.40,4.2 and up
678,LBB - Find New & Unique Things To Do Around You,EVENTS,4.6,3874.0,14000.0K,100000.0,Free,0.0,Everyone,Events,July 27 2018,4.0.19,4.2 and up
679,Happy Birthday Songs Offline,EVENTS,4.4,464.0,8900.0K,100000.0,Free,0.0,Everyone,Events,December 4 2017,1.3,4.1 and up
680,Series Valley of the Wolves full of part,EVENTS,4.6,731.0,11000.0K,50000.0,Free,0.0,Everyone,Events,December 24 2017,2.0,4.0 and up
681,Mummatikabalkuragi,EVENTS,4.9,69.0,334k,1000.0,Free,0.0,Teen,Events,July 22 2018,1.0,4.0 and up
682,Gametime - Tickets to Sports Concerts Theater,EVENTS,4.5,8800.0,24000.0K,1000000.0,Free,0.0,Everyone,Events,July 17 2018,11.1.1,5.0 and up
683,PTI Flex Maker Photo Frame Editor & Songs 2018,EVENTS,4.6,99.0,13000.0K,10000.0,Free,0.0,Everyone,Events,July 6 2018,1.1,4.2 and up
684,Birthdays & Other Events,EVENTS,4.3,456.0,2800.0K,50000.0,Free,0.0,Everyone,Events,June 21 2018,1.75,2.3.3 and up
685,vide-greniers.org,EVENTS,4.3,5839.0,3500.0K,100000.0,Free,0.0,Everyone,Events,November 8 2016,16.11.8,2.3.3 and up
686,Quake & Volcanoes: 3D Globe of Volcanic Eruptions,EVENTS,4.4,663.0,6000.0K,100000.0,Free,0.0,Everyone,Events,October 14 2017,1.1.3,4.1 and up
687,Picktrainer: India's largest photo contest app,EVENTS,4.5,1065.0,9000.0K,100000.0,Free,0.0,Everyone,Events,May 31 2018,1.3.2,4.1 and up
688,Emmabodafestivalen,EVENTS,4.8,12.0,29000.0K,1000.0,Free,0.0,Everyone 10,Events,June 28 2018,42.0,4.2 and up
689,KudaGo - things to do in NY,EVENTS,4.4,4298.0,4400.0K,100000.0,Free,0.0,Everyone,Events,April 27 2017,2.2.2,4.0 and up
690,Freitas Auctioneer Official,EVENTS,3.7,100.0,27000.0K,50000.0,Free,0.0,Everyone,Events,December 15 2017,1.0.11,4.0.3 and up
691,Xceed - Clubs DJs Festivals & Tickets,EVENTS,4.1,399.0,24000.0K,100000.0,Free,0.0,Everyone,Events,August 3 2018,Cannonau 3.11.11,5.0 and up
692,Arab Halls - For Wedding & Events,EVENTS,4.8,28.0,6300.0K,1000.0,Free,0.0,Everyone,Events,May 20 2018,8.0bld14,4.1 and up
693,Endurance Lifestyle,EVENTS,4.6,7.0,3800.0K,500.0,Free,0.0,Teen,Events,July 10 2017,2.1,4.2 and up
694,Citibanamex Movil,FINANCE,3.6,52306.0,42000.0K,5000000.0,Free,0.0,Everyone,Finance,July 27 2018,20.1.0,5.0 and up
695,KTB Netbank,FINANCE,3.8,42644.0,19000.0K,5000000.0,Free,0.0,Everyone,Finance,June 28 2018,8.18,4.2 and up
696,Mobile Bancomer,FINANCE,4.2,278082.0,70000.0K,10000000.0,Free,0.0,Everyone,Finance,July 30 2018,10.78,4.0.3 and up
697,Nedbank Money,FINANCE,4.2,6076.0,32000.0K,500000.0,Free,0.0,Everyone,Finance,July 28 2018,4.1.1-0-prod,4.2 and up
698,SCB EASY,FINANCE,4.2,112656.0,93000.0K,5000000.0,Free,0.0,Everyone,Finance,July 19 2018,3.9.0,4.1 and up
699,Itau bank,FINANCE,4.2,957973.0,40000.0K,10000000.0,Free,0.0,Everyone,Finance,July 30 2018,6.5.7,4.2 and up
700,IKO,FINANCE,4.7,167168.0,20000.0K,1000000.0,Free,0.0,Everyone,Finance,July 4 2018,3.115.27,4.1 and up
701,Cash App,FINANCE,4.0,34428.0,15000.0K,10000000.0,Free,0.0,Everyone,Finance,August 2 2018,2.31.1,5.0 and up
702,Standard Bank / Stanbic Bank,FINANCE,3.6,15247.0,28000.0K,1000000.0,Free,0.0,Everyone,Finance,July 13 2018,3.0.5,4.0.3 and up
703,Bualuang mBanking,FINANCE,4.0,48445.0,10000.0K,5000000.0,Free,0.0,Everyone,Finance,July 16 2018,2.6.0,4.0.3 and up
704,MyMo by GSB,FINANCE,4.2,21996.0,14000.0K,1000000.0,Free,0.0,Everyone,Finance,July 19 2018,1.17.2,4.0.3 and up
705,Ecobank Mobile Banking,FINANCE,4.0,12073.0,42000.0K,1000000.0,Free,0.0,Everyone,Finance,May 25 2018,3.3,4.2 and up
706,Banorte Movil,FINANCE,4.1,111632.0,65000.0K,1000000.0,Free,0.0,Everyone,Finance,June 9 2018,5.10.1.40699,4.4 and up
707,Wells Fargo Mobile,FINANCE,4.4,250706.0,37000.0K,10000000.0,Free,0.0,Everyone,Finance,July 31 2018,6.8.0.109,5.0 and up
708,BZWBK24 mobile,FINANCE,4.5,64959.0,39000.0K,1000000.0,Free,0.0,Everyone,Finance,June 18 2018,5.0.1,4.1 and up
709,PayPal,FINANCE,4.3,659741.0,47000.0K,50000000.0,Free,0.0,Everyone,Finance,July 18 2018,6.28.0,4.4 and up
710,Capital One® Mobile,FINANCE,4.6,510392.0,79000.0K,10000000.0,Free,0.0,Everyone,Finance,August 1 2018,5.38.1,5.0 and up
711,Zenith Bank Mobile App,FINANCE,4.3,7215.0,18000.0K,1000000.0,Free,0.0,Everyone,Finance,July 23 2018,2.7.4,4.0 and up
712,Post Bank,FINANCE,4.5,60449.0,100000.0K,1000000.0,Free,0.0,Everyone,Finance,July 23 2018,2.9.12,4.0 and up
713,İşCep,FINANCE,4.5,381788.0,32000.0K,10000000.0,Free,0.0,Everyone,Finance,August 2 2018,3.22.0,4.1 and up
714,People's Bank,FINANCE,3.6,10697.0,46000.0K,1000000.0,Free,0.0,Everyone,Finance,July 18 2018,3.22.1,4.1 and up
715,Transfer,FINANCE,4.1,31804.0,9800.0K,5000000.0,Free,0.0,Everyone,Finance,July 27 2018,3.1.6.12,4.0 and up
716,T-Mobile in,FINANCE,3.5,3856.0,8200.0K,1000000.0,Free,0.0,Everyone,Finance,July 31 2018,3.2.1,4.4 and up
717,Bank of Brazil,FINANCE,4.5,1336246.0,39000.0K,10000000.0,Free,0.0,Everyone,Finance,August 3 2018,6.39.1.4,4.1 and up
718,WiseBanyan - Invest For Free,FINANCE,4.2,257.0,44000.0K,10000.0,Free,0.0,Everyone,Finance,July 31 2018,2.2.12,4.4W and up
719,Wells Fargo Daily Change,FINANCE,4.2,283.0,5000.0K,100000.0,Free,0.0,Everyone,Finance,April 26 2018,2.5.0.26,5.0 and up
720,Even - organize your money get paid early,FINANCE,4.8,12304.0,21000.0K,100000.0,Free,0.0,Everyone,Finance,August 2 2018,6.0.16,5.0 and up
721,Digit Save Money Automatically,FINANCE,4.5,8188.0,22000.0K,100000.0,Free,0.0,Everyone,Finance,July 31 2018,2.29.01,4.1 and up
722,Stash: Invest. Learn. Save.,FINANCE,4.2,11919.0,23000.0K,1000000.0,Free,0.0,Everyone,Finance,July 27 2018,1.13.2.11,4.4 and up
723,Expense IQ Money Manager,FINANCE,4.4,21570.0,27000.0K,1000000.0,Free,0.0,Everyone,Finance,June 19 2018,2.0.4,4.0 and up
724,Wells Fargo Daily Change,FINANCE,4.2,283.0,5000.0K,100000.0,Free,0.0,Everyone,Finance,April 26 2018,2.5.0.26,5.0 and up
725,Prism Pay Bills Track Money Personal Finance,FINANCE,4.6,16961.0,32000.0K,500000.0,Free,0.0,Everyone,Finance,August 4 2018,2.12.100,4.1 and up
726,Monefy - Money Manager,FINANCE,4.6,111254.0,7400.0K,1000000.0,Free,0.0,Everyone,Finance,July 3 2018,1.8.9,4.0 and up
727,Simple - Better Banking,FINANCE,4.4,7731.0,24000.0K,100000.0,Free,0.0,Everyone,Finance,August 2 2018,2.53.2,5.0 and up
728,Chime - Mobile Banking,FINANCE,4.3,5928.0,22000.0K,500000.0,Free,0.0,Everyone,Finance,July 22 2018,5.1.1,5.0 and up
729,Walmart MoneyCard,FINANCE,4.2,6148.0,10000.0K,1000000.0,Free,0.0,Everyone,Finance,June 1 2018,1.14.1,4.1 and up
730,Moven - Smart Finances,FINANCE,3.8,861.0,17000.0K,100000.0,Free,0.0,Everyone,Finance,May 29 2018,3.3.9,4.4 and up
731,Qapital - Save Small. Live Large,FINANCE,4.5,8662.0,38000.0K,100000.0,Free,0.0,Everyone,Finance,July 20 2018,2.5.7,4.4 and up
732,Experian - Free Credit Report,FINANCE,4.6,23130.0,46000.0K,1000000.0,Free,0.0,Everyone,Finance,July 12 2018,2.1.4,4.2 and up
733,Branch,FINANCE,4.6,69973.0,3800.0K,1000000.0,Free,0.0,Everyone,Finance,July 23 2018,1.17.1,4.0 and up
734,WalletHub - Free Credit Score Report & Monitoring,FINANCE,4.7,1311.0,9300.0K,50000.0,Free,0.0,Everyone,Finance,June 19 2018,1.4.11,4.4 and up
735,CreditWise from Capital One,FINANCE,4.6,26587.0,8400.0K,1000000.0,Free,0.0,Everyone,Finance,July 19 2018,1.18.0,4.4 and up
736,NerdWallet: Personal Finance Credit Score & Cash,FINANCE,4.6,2417.0,28000.0K,100000.0,Free,0.0,Everyone,Finance,August 3 2018,3.5.0,4.4 and up
737,my face,FINANCE,3.8,1054.0,9700.0K,100000.0,Free,0.0,Everyone,Finance,July 10 2018,2.3.0,5.0 and up
738,Credit Sesame,FINANCE,4.3,25166.0,11000.0K,1000000.0,Free,0.0,Everyone,Finance,July 25 2018,3.1.16,4.1 and up
739,Fresh EBT - Food Stamp Balance,FINANCE,4.5,19870.0,7400.0K,1000000.0,Free,0.0,Everyone,Finance,July 24 2018,2.9.5,4.0.3 and up
740,Hurdlr: Track Mileage Expenses and Log Receipts,FINANCE,4.6,3596.0,19000.0K,100000.0,Free,0.0,Everyone,Finance,July 20 2018,16.6,6.0 and up
741,Mobills: Budget Planner,FINANCE,4.6,161440.0,16000.0K,1000000.0,Free,0.0,Everyone,Finance,August 3 2018,3.2.18.07.30,4.0.3 and up
742,Everlance: Free Mileage Log,FINANCE,4.7,7514.0,14000.0K,100000.0,Free,0.0,Everyone,Finance,July 31 2018,1.9.9.9.3,4.4 and up
743,MileIQ - Free Mileage Tracker for Business,FINANCE,4.5,46106.0,22000.0K,1000000.0,Free,0.0,Everyone,Finance,July 31 2018,1.28.0.5402,4.4 and up
744,QuickBooks Self-Employed:Mileage Tracker and Taxes,FINANCE,4.4,15141.0,25000.0K,1000000.0,Free,0.0,Everyone,Finance,July 24 2018,4.63,5.0 and up
745,FREE Stock Market Trading Tips,FINANCE,3.9,714.0,3600.0K,50000.0,Free,0.0,Everyone,Finance,June 7 2017,2.10.3,2.3.3 and up
746,Stock Quote,FINANCE,4.1,4344.0,4500.0K,500000.0,Free,0.0,Everyone,Finance,July 30 2018,3.6.2,4.0 and up
747,Stock Trainer: Virtual Trading (Stock Markets),FINANCE,4.4,42809.0,23000.0K,1000000.0,Free,0.0,Everyone,Finance,July 27 2018,3.04 - Beta,4.1 and up
748,US Stock Market,FINANCE,4.4,1922.0,4200.0K,100000.0,Free,0.0,Everyone,Finance,August 1 2018,1.28,2.3 and up
749,E*TRADE Mobile,FINANCE,3.9,10658.0,58000.0K,1000000.0,Free,0.0,Everyone,Finance,August 2 2018,6.8.2,4.4 and up
750,MSN Money- Stock Quotes & News,FINANCE,4.5,78361.0,22000.0K,1000000.0,Free,0.0,Everyone,Finance,July 5 2018,1.2.0,4.2 and up
751,NSE Mobile Trading,FINANCE,4.1,13868.0,1400.0K,1000000.0,Free,0.0,Everyone,Finance,August 3 2017,1.1.16,2.1 and up
752,JStock - Stock Market Portfolio & News,FINANCE,4.6,11066.0,9100.0K,500000.0,Free,0.0,Everyone,Finance,July 18 2018,1.1.39,4.0 and up
753,Digit Save Money Automatically,FINANCE,4.5,8188.0,22000.0K,100000.0,Free,0.0,Everyone,Finance,July 31 2018,2.29.01,4.1 and up
754,Current debit card and app made for teens,FINANCE,4.3,685.0,21000.0K,50000.0,Free,0.0,Everyone,Finance,August 3 2018,3.0.22,4.4 and up
755,Betterment,FINANCE,4.4,3780.0,11000.0K,100000.0,Free,0.0,Everyone,Finance,August 3 2018,6.0.6,5.0 and up
756,Citizens Bank Mobile Banking,FINANCE,4.1,15192.0,38000.0K,1000000.0,Free,0.0,Everyone,Finance,May 23 2018,4.2.1,4.1 and up
757,GoBank,FINANCE,4.4,5950.0,12000.0K,500000.0,Free,0.0,Everyone,Finance,June 1 2018,2.131,4.1 and up
758,NetSpend Prepaid,FINANCE,4.2,15993.0,45000.0K,1000000.0,Free,0.0,Everyone,Finance,May 9 2018,4.10.0,4.4 and up
759,BBVA Compass Banking,FINANCE,4.3,5905.0,50000.0K,500000.0,Free,0.0,Everyone,Finance,July 27 2018,6.0.2,4.4 and up
760,Simple - Better Banking,FINANCE,4.4,7731.0,24000.0K,100000.0,Free,0.0,Everyone,Finance,August 2 2018,2.53.2,5.0 and up
761,PayPal,FINANCE,4.3,659760.0,47000.0K,50000000.0,Free,0.0,Everyone,Finance,July 18 2018,6.28.0,4.4 and up
762,BankMobile Vibe App,FINANCE,4.3,14627.0,23000.0K,1000000.0,Free,0.0,Everyone,Finance,July 9 2018,5.1,4.1 and up
763,Netspend Skylight ONE,FINANCE,3.9,1098.0,46000.0K,100000.0,Free,0.0,Everyone,Finance,May 9 2018,4.10.0,4.4 and up
764,ACE Elite,FINANCE,4.1,2898.0,45000.0K,100000.0,Free,0.0,Everyone,Finance,May 9 2018,4.10.0,4.4 and up
765,U.S. Bank,FINANCE,4.1,70782.0,50000.0K,1000000.0,Free,0.0,Everyone,Finance,July 25 2018,2.34.29,4.0.3 and up
766,Huntington Mobile,FINANCE,4.2,11264.0,24000.0K,1000000.0,Free,0.0,Everyone,Finance,June 26 2018,5.2.203,4.2 and up
767,USAA Mobile,FINANCE,4.5,100997.0,33000.0K,5000000.0,Free,0.0,Everyone,Finance,July 27 2018,8.44.2,5.0 and up
768,Associated Credit Union Mobile,FINANCE,4.7,3290.0,12000.0K,50000.0,Free,0.0,Everyone,Finance,May 30 2018,5.9.1.0,5.0 and up
769,Bank of America Mobile Banking,FINANCE,4.4,341090.0,53000.0K,10000000.0,Free,0.0,Everyone,Finance,July 31 2018,7.8.8,4.4 and up
770,USE Credit Union Mobile,FINANCE,4.6,964.0,14000.0K,10000.0,Free,0.0,Everyone,Finance,June 12 2018,5.9.1.0,5.0 and up
771,Discover Mobile,FINANCE,4.6,87951.0,68000.0K,5000000.0,Free,0.0,Everyone,Finance,July 23 2018,9.7.0,4.1 and up
772,Wells Fargo Mobile,FINANCE,4.4,250719.0,37000.0K,10000000.0,Free,0.0,Everyone,Finance,July 31 2018,6.8.0.109,5.0 and up
773,Capital One® Mobile,FINANCE,4.6,510401.0,79000.0K,10000000.0,Free,0.0,Everyone,Finance,August 1 2018,5.38.1,5.0 and up
774,Amex Mobile,FINANCE,4.3,24729.0,32000.0K,1000000.0,Free,0.0,Everyone,Finance,August 3 2018,6.7.0,5.0 and up
775,Citi Mobile®,FINANCE,4.0,78306.0,46000.0K,5000000.0,Free,0.0,Everyone,Finance,July 31 2018,9.9.0,4.4 and up
776,Navy Federal Credit Union,FINANCE,4.4,43313.0,40000.0K,1000000.0,Free,0.0,Everyone,Finance,July 9 2018,5.16.2,4.1 and up
777,Chase Mobile,FINANCE,4.6,1374549.0,32000.0K,10000000.0,Free,0.0,Everyone,Finance,July 23 2018,3.52,5.0 and up
778,Barclays US for Android,FINANCE,4.1,6998.0,24000.0K,1000000.0,Free,0.0,Everyone,Finance,August 1 2018,6.29.37589,5.0 and up
779,McDonald's,FOOD_AND_DRINK,3.6,145323.0,42000.0K,10000000.0,Free,0.0,Everyone,Food & Drink,July 31 2018,5.15.0,4.4 and up
780,Cookpad - FREE recipe search makes fun cooking · musical making!,FOOD_AND_DRINK,4.1,64784.0,13000.0K,10000000.0,Free,0.0,Everyone,Food & Drink,August 2 2018,18.6.0.10,5.0 and up
781,DELISH KITCHEN - FREE recipe movies make food fun and easy!,FOOD_AND_DRINK,4.6,32997.0,13000.0K,1000000.0,Free,0.0,Everyone,Food & Drink,August 4 2018,2.2.7,4.1 and up
782,Easy Recipes,FOOD_AND_DRINK,4.7,2707.0,8900.0K,100000.0,Free,0.0,Everyone,Food & Drink,May 15 2018,2.12,4.0.3 and up
783,Tastely,FOOD_AND_DRINK,4.7,611136.0,19000.0K,10000000.0,Free,0.0,Everyone,Food & Drink,July 13 2018,3.2.0d,4.0.3 and up
784,Frigo Magic: Easy recipe idea and anti-waste,FOOD_AND_DRINK,4.1,2473.0,14000.0K,500000.0,Free,0.0,Everyone,Food & Drink,July 28 2018,3.1.5,4.4 and up
785,McDonald's - McDonald's Japan,FOOD_AND_DRINK,3.4,109784.0,64000.0K,10000000.0,Free,0.0,Everyone,Food & Drink,August 3 2018,4.0.30,4.0.3 and up
786,Debonairs Pizza,FOOD_AND_DRINK,3.8,3320.0,8400.0K,500000.0,Free,0.0,Everyone,Food & Drink,August 4 2018,1.9.117,4.0.3 and up
787,Popeyes® App,FOOD_AND_DRINK,3.7,61.0,11000.0K,50000.0,Free,0.0,Everyone,Food & Drink,July 23 2018,1.0.2,4.1 and up
788,Dunkin' Donuts,FOOD_AND_DRINK,4.2,68103.0,66000.0K,1000000.0,Free,0.0,Everyone,Food & Drink,June 20 2018,5.0.0,4.4 and up
789,Refreshing app Free application that can use deal coupons,FOOD_AND_DRINK,3.5,10741.0,41000.0K,1000000.0,Free,0.0,Everyone,Food & Drink,July 23 2018,5.2.2,4.2 and up
790,Simple Recipes,FOOD_AND_DRINK,4.7,3803.0,15000.0K,500000.0,Free,0.0,Everyone,Food & Drink,February 22 2018,1.6,4.0 and up
791,Grubhub: Food Delivery,FOOD_AND_DRINK,4.5,155944.0,35000.0K,5000000.0,Free,0.0,Everyone,Food & Drink,August 2 2018,7.12,5.0 and up
792,Panera Bread,FOOD_AND_DRINK,4.2,10159.0,36000.0K,1000000.0,Free,0.0,Everyone,Food & Drink,July 17 2018,4.3.3,5.0 and up
793,Chick-fil-A,FOOD_AND_DRINK,4.3,28008.0,17000.0K,5000000.0,Free,0.0,Everyone,Food & Drink,August 3 2018,6.0.1,5.0 and up
794,hellofood - Food Delivery,FOOD_AND_DRINK,4.0,43614.0,25000.0K,1000000.0,Free,0.0,Everyone,Food & Drink,October 12 2016,2.14.36,4.0.3 and up
795,Starbucks,FOOD_AND_DRINK,4.5,455377.0,35000.0K,10000000.0,Free,0.0,Everyone,Food & Drink,August 1 2018,4.11.1,4.4 and up
796,Easy and quick desserts,FOOD_AND_DRINK,4.6,1398.0,10000.0K,100000.0,Free,0.0,Everyone 10,Food & Drink,June 14 2018,1.0,4.0.3 and up
797,Chef - Recipes & Cooking,FOOD_AND_DRINK,4.1,32405.0,12000.0K,5000000.0,Free,0.0,Everyone,Food & Drink,July 3 2018,3.3.21,4.1 and up
798,HungerStation,FOOD_AND_DRINK,3.8,22513.0,11000.0K,1000000.0,Free,0.0,Everyone,Food & Drink,May 21 2018,5.3.8,4.0.3 and up
799,Dr. Oetker recipe ideas,FOOD_AND_DRINK,4.2,8509.0,17000.0K,1000000.0,Free,0.0,Everyone,Food & Drink,July 12 2018,3.5.5,4.0.3 and up
